ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2038-05-01,46,84255,447,Employed,Associate,21,17953,36,Married,2,Own,271,0.0865880822,6,1,0.4400287659,0,Education,0,29,17,19733,188,153897,44838,7021.25,0.9006940127,6,109059,0.279453,0.2810576335,743.6266844908,0.1445079843,1,40.0
2037-11-22,32,73598,588,Self-Employed,High School,6,13715,24,Married,2,Rent,735,0.2954382125,4,1,0.5363826382,0,Education,0,25,19,660,1607,88699,15635,6133.1666666667,0.8420275071,6,73064,0.194715,0.2197356711,711.3298773607,0.2358210621,0,59.0
2057-04-25,28,56838,617,Employed,Bachelor,6,12587,48,Widowed,0,Own,416,0.1750720335,2,0,0.3769583272,0,Auto,1,20,15,1411,3525,26536,28756,4736.5,0.8082679503,6,4197,0.199087,0.2126288671,391.547166164,0.170494493,0,56.0
2040-09-08,41,29237,631,Employed,Associate,18,13563,36,Widowed,3,Rent,282,0.5826216696,5,1,0.2997746991,0,Debt Consolidation,0,20,13,2571,4378,290975,38152,2436.4166666667,0.7786847837,5,252823,0.183063,0.1782379261,489.1368822712,0.3165045178,0,46.0
2037-05-20,38,15854,510,Employed,Bachelor,12,17657,60,Single,1,Mortgage,478,0.5105869844,1,2,0.1984178079,0,Other,0,21,16,3849,101,168327,13586,1321.1666666667,0.4018964717,4,154741,0.267657,0.2488967237,517.1148642,0.7532091819,0,49.0
2037-07-26,47,99221,566,Employed,Associate,28,21627,60,Single,3,Rent,518,0.3096206304,2,0,0.3322246956,0,Home,0,15,3,1802,1123,232204,77506,8268.4166666667,0.7859270285,3,154698,0.243627,0.2230103284,601.0217121448,0.1353368798,1,41.6
2043-06-03,42,222923,524,Employed,Associate,22,14453,60,Married,2,Rent,307,0.2867153024,3,0,0.3785467034,0,Home,0,33,5,921,1979,185008,10545,18576.9166666667,0.7080842343,4,174463,0.257453,0.2124619594,393.006486118,0.0376815216,1,40.0
2023-01-04,40,131370,519,Employed,High School,17,19471,72,Married,2,Other,389,0.2382618991,1,1,0.2137714752,0,Home,0,25,2,1600,2686,97488,67042,10947.5,0.8166513321,9,30446,0.274971,0.2911408477,574.6938186033,0.0880286658,0,54.0
2054-01-27,53,42849,585,Employed,High School,28,12151,120,Married,3,Mortgage,836,0.2655607701,3,0,0.1521896401,0,Debt Consolidation,0,21,29,10555,883,11438,22230,3570.75,0.5010415264,5,6244,0.274651,0.2807689337,303.1997380416,0.3190365436,0,51.0
2058-12-16,43,48120,595,Employed,Bachelor,20,24481,72,Divorced,3,Mortgage,589,0.0694061851,2,1,0.1590811508,0,Debt Consolidation,0,19,26,2239,915,94954,62434,4010.0,0.7847793318,3,32520,0.241981,0.2310124184,631.2163060731,0.3042933432,0,50.0
2059-05-11,62,33816,627,Employed,Bachelor,36,12067,60,Married,3,Mortgage,296,0.1028714164,6,0,0.2916830426,0,Debt Consolidation,0,27,8,8274,2295,49733,20092,2818.0,0.9443712716,5,29641,0.203567,0.194915538,316.2974526411,0.2172808562,0,50.0
2058-01-06,57,63825,631,Employed,High School,35,28640,60,Single,0,Own,243,0.3131549253,4,1,0.043003847,0,Home,1,27,21,3387,1120,102787,3033,5318.75,0.8391971463,10,99754,0.21814,0.234209593,814.3169276643,0.1987904917,0,51.0
2072-08-08,43,15000,597,Employed,High School,21,11007,36,Widowed,4,Mortgage,501,0.3118328353,2,0,0.0578442063,0,Other,0,20,20,3564,1210,105566,9900,1250.0,0.680332595,4,95666,0.197507,0.2083562609,413.7611017009,0.7318088814,0,50.0
2064-11-10,32,84425,550,Unemployed,Bachelor,12,50072,36,Single,1,Rent,797,0.0989554127,3,3,0.3513118454,0,Home,0,18,26,730,404,34890,11622,7035.4166666667,0.779915755,2,23268,0.260072,0.2362666096,1954.6655104941,0.3911162111,0,55.0
2061-01-08,32,30879,573,Employed,Bachelor,8,51328,36,Married,0,Own,567,0.1679744219,4,0,0.1558765737,0,Auto,0,29,25,6237,574,53810,24788,2573.25,0.515652211,3,29022,0.249828,0.2143642687,1945.3064006266,0.9763164872,0,50.0
2024-04-02,28,107169,598,Employed,High School,7,22633,60,Divorced,0,Mortgage,329,0.1897474541,6,1,0.0449681534,0,Home,0,22,21,7562,895,37352,80619,8930.75,0.7370862449,2,8020,0.228633,0.2478950148,661.51831936,0.1109109895,0,48.0
2050-06-21,40,138124,648,Employed,Bachelor,20,18339,36,Married,1,Own,567,0.348401775,2,0,0.1121355561,0,Auto,0,28,19,2108,1538,355432,19168,11510.3333333333,0.784943466,4,336264,0.179339,0.1841592252,666.8314344419,0.1071933713,1,31.2
2028-02-03,29,34621,619,Employed,Associate,2,27346,60,Married,1,Mortgage,308,0.404411563,6,0,0.5467380686,0,Debt Consolidation,0,24,21,14657,545,37431,8661,2885.0833333333,0.8043243444,5,28770,0.222846,0.2423164986,790.3699926192,0.3807065051,0,57.0
2048-06-25,53,35910,586,Employed,Bachelor,32,22276,48,Married,2,Rent,308,0.0843998863,1,2,0.21839295,0,Home,0,29,9,2292,1078,80657,33364,2992.5,0.9173925076,11,47293,0.224276,0.2564962609,746.7022469552,0.352448537,0,53.0
2063-06-26,35,15000,592,Self-Employed,Master,10,15996,60,Married,0,Mortgage,660,0.2134151687,0,2,0.1699667743,0,Auto,0,30,25,2139,373,30425,115949,1250.0,0.6860432856,1,5937,0.224996,0.2386291041,458.9004283719,0.8951203427,0,55.0
2071-11-13,18,26990,551,Employed,High School,0,27920,12,Married,1,Mortgage,239,0.1557058152,5,2,0.3022302671,0,Home,0,16,7,9325,587,146782,23586,2249.1666666667,0.9416665937,8,123196,0.21742,0.2250738167,2619.9776549168,1.2711275235,0,52.0
2024-03-07,34,15856,545,Self-Employed,Associate,9,24163,36,Married,2,Own,203,0.2432087905,7,2,0.0834036004,0,Home,0,22,11,2423,2361,26659,3382,1321.3333333333,0.8092913184,3,23277,0.236663,0.2486317183,958.9689410906,0.8793912269,0,55.0
2020-04-18,51,88713,612,Employed,High School,30,33527,36,Married,3,Rent,419,0.2374415873,2,1,0.581322751,0,Education,0,24,5,2949,838,182225,9542,7392.75,0.6734857247,7,172683,0.212527,0.2124483026,1267.3504193602,0.2281086767,0,52.0
2043-11-05,38,86117,535,Employed,Associate,14,15843,96,Single,1,Other,553,0.4594035102,1,1,0.1452555905,0,Debt Consolidation,0,32,8,6474,267,32356,11750,7176.4166666667,0.9603174458,1,20606,0.283343,0.2934283087,429.6570543817,0.1369286512,0,51.0
2064-09-04,41,16953,580,Employed,High School,21,21785,72,Single,0,Mortgage,1038,0.3263260295,4,1,0.5306825689,0,Other,1,25,26,3256,405,35970,7810,1412.75,0.8419750885,5,28160,0.246785,0.2385696268,571.6398661233,1.139366389,0,66.0
2061-11-08,30,132334,574,Employed,Associate,8,13357,48,Single,1,Rent,443,0.0847505013,6,1,0.3154780495,0,Auto,0,22,19,1225,283,61154,18897,11027.8333333333,0.9019536233,7,42257,0.221357,0.2521995808,444.5199767853,0.0804799955,1,40.8
2062-08-21,36,62877,540,Unemployed,Bachelor,15,24835,96,Married,5,Other,901,0.6524037779,3,1,0.2266067213,0,Home,0,18,8,2449,636,186353,3139,5239.75,0.7729126113,4,183214,0.289835,0.2871549192,662.7484116276,0.2984395079,0,54.0
2042-06-16,40,84667,533,Unemployed,Master,18,17734,36,Divorced,1,Mortgage,820,0.2825276495,4,1,0.1658834719,0,Other,0,22,2,2412,432,16904,32183,7055.5833333333,0.8094612099,3,5366,0.236234,0.2555058404,710.2751016967,0.2168885306,0,56.0
2027-08-27,25,52729,544,Employed,Bachelor,1,15257,36,Divorced,0,Mortgage,663,0.2325700444,3,0,0.5261245469,0,Other,0,31,11,1366,673,39675,53405,4394.0833333333,0.8797653991,4,5345,0.228257,0.247461222,604.5689435122,0.2884717579,0,58.0
2025-05-30,41,80730,421,Employed,Bachelor,21,15444,96,Single,0,Own,664,0.1051557123,7,0,0.0714806345,0,Home,0,20,23,1444,1264,95812,98585,6727.5,0.6384893929,5,9375,0.339944,0.3571441331,488.9195921482,0.1713741497,0,48.0
2053-09-04,46,85350,649,Employed,Bachelor,22,27237,36,Married,1,Other,163,0.4492243858,5,1,0.3523184848,0,Home,0,32,29,4907,1201,47868,31200,7112.5,0.8050499234,7,16668,0.187737,0.1501896,944.4324619621,0.1557022794,1,40.8
2046-08-20,34,256182,618,Employed,Bachelor,13,21913,60,Single,1,Mortgage,872,0.1224713364,3,0,0.1574164559,0,Home,0,21,3,8157,553,154724,109437,21348.5,0.9668308777,4,45287,0.217913,0.2166160983,601.0047570424,0.0689980447,1,37.6
2035-03-11,25,58431,560,Employed,High School,4,29565,108,Married,4,Mortgage,696,0.5102613971,1,1,0.0714485404,0,Other,0,25,7,1086,442,57411,17100,4869.25,0.9711088624,4,40311,0.294565,0.2735606192,738.7352523063,0.2946522056,0,52.0
2043-07-23,46,46302,600,Self-Employed,Master,24,21813,96,Single,2,Own,354,0.1031529734,3,0,0.0216642801,0,Home,0,23,11,2830,1221,19482,42770,3858.5,0.8930395731,2,6880,0.256813,0.2195914536,484.0508407318,0.2171960194,0,50.0
2038-05-05,21,29544,474,Employed,High School,3,28381,48,Single,0,Own,255,0.220324984,1,0,0.1840889425,0,Home,0,22,2,1793,2214,19486,7503,2462.0,0.7970147553,6,11983,0.286381,0.2291048,908.2613840665,0.4724863461,0,56.0
2025-11-04,44,16337,603,Employed,High School,21,21256,36,Married,2,Rent,441,0.2298887735,4,0,0.1501777205,0,Education,0,22,23,1247,5062,226072,16135,1361.4166666667,0.8557484578,3,209937,0.204756,0.1986987524,788.5405173385,0.9031331461,0,45.0
2071-06-21,47,22174,625,Employed,High School,26,21179,48,Married,0,Rent,544,0.4517581362,5,2,0.1685342089,1,Auto,0,19,24,1711,1312,32902,25700,1847.8333333333,0.9553564895,3,7202,0.203679,0.2135679125,659.8936167514,0.6515163435,0,62.0
2055-06-08,69,125433,620,Employed,Bachelor,49,18868,48,Single,3,Own,1347,0.2300824408,1,1,0.4427276453,0,Education,0,20,6,637,635,208361,64777,6392.0,0.8232141206,2,143584,0.203868,0.1962585576,570.4056171152,0.2999695897,1,39.2
2039-09-13,47,18151,601,Employed,Bachelor,26,15606,120,Married,3,Rent,595,0.1016683471,5,1,0.1816734118,0,Debt Consolidation,0,22,18,4771,1541,30554,24978,1512.5833333333,0.7404347604,4,5576,0.270106,0.3119128257,425.1985134278,0.6744742527,0,48.0
2026-12-13,42,53075,658,Employed,Bachelor,23,16708,96,Widowed,1,Mortgage,314,0.2034440683,3,0,0.2665494089,0,Debt Consolidation,0,17,19,1799,278,90832,44616,4422.9166666667,0.6981301273,4,46216,0.222708,0.2257374038,377.3612595825,0.1563134266,0,46.0
2066-07-05,38,31133,451,Employed,High School,14,30327,72,Single,1,Rent,120,0.3440861239,2,0,0.243912688,0,Other,0,26,28,3245,3384,27080,19523,2594.4166666667,0.6765884449,5,7557,0.319827,0.3119159254,935.785373849,0.4069451863,0,53.0
2049-04-09,47,45769,588,Employed,High School,25,16589,48,Married,3,Mortgage,320,0.4096064276,4,3,0.0749194994,0,Debt Consolidation,0,20,9,4138,959,42760,29515,3814.0833333333,0.8385633876,6,13245,0.217589,0.2353140135,536.5433272506,0.2245738366,0,53.0
2069-08-26,43,21488,648,Employed,Master,21,54317,48,Divorced,0,Own,85,0.3531196977,2,1,0.3091883112,0,Home,0,20,17,3364,699,146987,16371,1790.6666666667,0.7469124925,4,130616,0.225317,0.1802536,1596.2817370516,0.9389138517,0,49.0
2049-03-26,58,71487,598,Employed,Bachelor,33,6375,48,Married,2,Rent,206,0.1633958612,4,0,0.0395821974,0,Debt Consolidation,0,26,12,895,528,45230,10838,5957.25,0.8806853328,5,34392,0.202375,0.2239332074,202.2149800537,0.068524064,1,39.2
2034-11-07,48,98894,658,Employed,Master,23,16245,108,Married,1,Rent,364,0.4974022528,4,0,0.2687885271,0,Other,1,23,7,2339,667,134582,8871,8241.1666666667,0.8417102191,5,125711,0.232245,0.2021954073,327.6305822493,0.0839238678,1,39.2
2046-03-29,32,104406,556,Employed,Master,9,38824,48,Married,0,Rent,270,0.2266118598,4,0,0.1510804109,0,Auto,0,14,22,13156,269,27583,29746,8700.5,0.6650022863,6,3511,0.255824,0.2555113827,1299.2553522593,0.1803638127,1,39.2
2057-11-09,55,128391,643,Employed,Bachelor,29,8080,108,Married,1,Rent,117,0.3564590978,0,0,0.0478979735,0,Debt Consolidation,0,23,24,2432,1163,182223,9102,10699.25,0.7829753356,8,173121,0.23158,0.185264,154.2266450002,0.0253500615,1,32.8
2023-01-13,39,77002,468,Employed,High School,15,24544,36,Married,0,Other,482,0.318901903,3,2,0.4417609535,0,Home,0,22,13,1632,2902,26152,10779,6416.8333333333,0.7057568302,6,15373,0.275544,0.2721629834,1004.8643655712,0.2317131034,0,56.0
2027-07-24,37,65131,495,Employed,Associate,19,18255,108,Divorced,1,Rent,624,0.383303645,2,1,0.3708630515,0,Debt Consolidation,0,22,29,13429,254,54898,59521,5427.5833333333,0.7263117101,4,3510,0.315755,0.2680726187,449.1189162104,0.1977157881,0,54.0
2057-12-13,32,43046,606,Employed,Associate,10,30144,48,Married,3,Mortgage,222,0.1894953371,3,0,0.0565011388,0,Debt Consolidation,0,19,22,6074,1212,68005,56792,3587.1666666667,0.8102727038,2,11213,0.222144,0.2665728,1027.552929195,0.3483398028,0,47.0
2040-09-22,57,57546,585,Employed,High School,32,46672,48,Single,3,Mortgage,218,0.2784589075,0,1,0.0938684068,0,Home,0,24,20,1725,757,23854,38368,4795.5,0.8800217819,6,9742,0.249172,0.2052848712,1433.4206673752,0.3443688181,0,50.0
2030-04-19,28,21656,536,Unemployed,Bachelor,8,19868,72,Married,1,Rent,383,0.6574373318,3,0,0.2805093168,0,Home,0,27,19,3515,452,11712,19949,1804.6666666667,0.9512127194,4,7324,0.266868,0.2546762941,540.9029980872,0.51195216,0,59.0
2064-05-04,38,30061,605,Employed,Bachelor,14,16181,24,Divorced,0,Mortgage,598,0.0973250575,3,1,0.133154056,0,Home,1,22,8,3487,2132,78775,14935,2505.0833333333,0.7728120135,8,63840,0.188681,0.2041954192,826.8651310702,0.5687895138,0,52.0
2071-01-21,36,39404,537,Employed,Bachelor,10,26343,48,Single,3,Mortgage,414,0.154349238,3,0,0.1955228137,0,Debt Consolidation,0,21,20,28729,1040,180785,38443,3283.6666666667,0.9064852647,3,142342,0.252843,0.2388330625,857.1315871149,0.387107376,0,46.0
2063-02-28,42,133354,577,Employed,High School,20,36503,84,Divorced,0,Rent,423,0.2876897888,9,0,0.4428905629,0,Education,0,29,19,7172,803,76750,7384,11112.8333333333,0.9206284658,3,69366,0.273003,0.2417637306,904.8157539522,0.1194848977,1,41.6
2061-04-25,38,49793,601,Self-Employed,Associate,17,16690,48,Married,0,Rent,457,0.4076532745,2,1,0.1619818371,0,Debt Consolidation,0,24,2,1191,312,15274,18365,4149.4166666667,0.9262116282,1,6197,0.21119,0.2140388683,520.4499901207,0.2355632294,0,56.0
2052-07-20,42,38148,521,Employed,High School,21,19434,48,Single,1,Mortgage,462,0.2174790109,3,0,0.233856758,0,Home,0,22,4,7852,544,30896,13915,3179.0,0.7524751157,4,16981,0.253934,0.2625373127,658.0393924959,0.3523244393,0,56.0
2063-11-11,66,45278,657,Employed,Master,41,29296,12,Divorced,2,Mortgage,190,0.2189684365,1,0,0.4736683651,0,Home,0,20,7,874,2331,833098,4653,3773.1666666667,0.7347921838,6,828445,0.165796,0.1411007327,2631.9209221849,0.7478919357,1,35.2
2063-02-15,43,47762,564,Employed,Master,21,10840,48,Married,0,Mortgage,690,0.105540189,1,0,0.076152553,0,Auto,0,20,16,532,971,21289,11331,3980.1666666667,0.9420041774,5,9958,0.22384,0.2086971641,334.9089864703,0.2575040375,1,40.0
2059-09-03,42,45387,593,Employed,High School,15,22651,36,Single,1,Own,765,0.2989627124,1,2,0.3209350864,0,Education,1,24,9,1263,1881,86774,49144,3782.25,0.9072408983,6,37630,0.211151,0.2137895874,857.7915395051,0.4290545415,0,62.0
2043-05-30,53,25764,581,Employed,Master,32,21622,24,Married,3,Own,949,0.5823724926,5,0,0.4826362161,1,Auto,0,17,25,6419,196,48366,27229,2147.0,0.842221783,5,21137,0.206122,0.2144380089,1115.779466567,0.9617044558,0,71.0
2035-10-30,50,71559,629,Employed,High School,26,14656,48,Divorced,3,Rent,828,0.2881461065,1,2,0.3417848305,0,Education,0,17,15,6836,787,46896,42759,5963.25,0.876031434,5,4137,0.195156,0.2014790855,447.143170357,0.2138335925,0,51.0
2060-09-30,45,86672,584,Employed,High School,22,13934,72,Married,2,Mortgage,661,0.5171422202,2,2,0.5069320871,0,Home,0,21,23,2962,842,142701,15482,7222.6666666667,0.5198487553,4,127219,0.236934,0.2145855212,345.6432465699,0.1393727958,1,43.2
2054-11-09,42,79671,509,Employed,Associate,18,21960,96,Married,3,Own,1019,0.0760297443,0,3,0.1488024724,0,Debt Consolidation,0,20,27,11639,401,458250,30440,6639.25,0.9153851352,5,427810,0.30246,0.2858919041,584.1157052051,0.2414603615,1,34.4
2023-03-05,39,24277,560,Employed,Associate,15,50262,96,Divorced,2,Mortgage,533,0.1816489408,2,0,0.1715557342,1,Debt Consolidation,0,32,12,3990,4174,322488,26010,2023.0833333333,0.8128264498,4,296478,0.305262,0.3331878265,1504.0574976489,1.0069073597,0,57.0
2054-11-10,48,61131,553,Employed,Bachelor,27,17229,12,Married,0,Other,594,0.2523975122,1,0,0.0916544159,0,Other,0,22,19,873,2098,39502,37151,5094.25,0.90528389,2,2351,0.205729,0.2367061893,1626.4222128732,0.4358683247,0,50.0
2033-11-18,43,40623,629,Employed,Master,20,13382,36,Married,4,Mortgage,606,0.1241308877,1,3,0.0896839627,0,Education,0,22,11,1434,238,51489,11244,3385.25,0.7743380797,5,40245,0.183882,0.1926471629,492.3237493543,0.3244439109,0,47.0
2063-03-31,22,33577,503,Employed,High School,0,28209,84,Married,3,Own,362,0.3527746286,1,3,0.2331081968,0,Debt Consolidation,0,21,29,2052,1600,31618,7704,2798.0833333333,0.7098531811,2,23914,0.301709,0.3119357622,829.3439012655,0.4257714154,0,53.0
2070-08-31,56,34827,582,Employed,High School,36,25669,96,Single,1,Mortgage,398,0.3444925858,2,0,0.2333909587,0,Debt Consolidation,0,20,3,2611,902,356737,7598,2902.25,0.9287718487,6,349139,0.269669,0.2974909044,703.3776503504,0.379490964,0,50.0
2046-02-17,30,58064,611,Employed,Bachelor,7,18357,36,Married,1,Other,442,0.2892899483,5,1,0.3172968084,0,Other,0,29,11,756,6305,61638,19527,4838.6666666667,0.9322041603,4,42111,0.197857,0.1601320324,645.4973213967,0.2247514442,1,40.8
2022-03-07,62,47389,639,Employed,High School,38,23710,48,Single,0,Mortgage,219,0.2973853216,3,1,0.1768891566,0,Debt Consolidation,0,25,3,3922,2223,43568,35145,3949.0833333333,0.8048198191,4,8423,0.19921,0.2095522096,733.625691283,0.241227042,0,51.0
2071-02-04,53,39927,621,Employed,Associate,31,15845,24,Married,4,Own,210,0.4010788096,2,0,0.2416881802,0,Debt Consolidation,0,26,17,2294,1487,29381,4943,3327.25,0.6172463114,5,24438,0.180345,0.1879011631,797.1097203593,0.3026853168,0,51.0
2061-01-23,30,35628,567,Employed,Bachelor,8,21857,36,Married,4,Rent,269,0.6257358584,5,1,0.2315753288,0,Home,0,15,6,4779,731,37189,5627,2969.0,0.7996191929,4,31562,0.223357,0.2045964583,817.4124370266,0.3659186383,0,57.0
2038-05-17,73,94678,696,Employed,Doctorate,49,39079,48,Married,2,Own,507,0.1434200265,6,0,0.2422648894,0,Education,0,26,29,2619,448,113804,64099,7889.8333333333,0.6980327064,8,49705,0.186079,0.1828610483,1153.7962603076,0.2104982691,1,35.2
2070-12-08,60,58084,550,Employed,High School,37,34349,12,Single,3,Mortgage,259,0.3666526235,2,1,0.171751374,0,Education,0,28,23,3947,1736,48751,5338,4840.3333333333,0.859132409,7,43413,0.224349,0.214584036,3205.9267928066,0.7158446649,0,50.0
2052-02-17,36,100634,633,Employed,Bachelor,13,32510,108,Single,1,Rent,389,0.0505777031,5,0,0.4237996474,0,Other,0,16,5,762,3723,69666,2179,8386.1666666667,0.8140696124,2,67487,0.26101,0.2780947063,822.6944021167,0.1444872789,0,51.0
2020-03-30,52,33338,555,Employed,High School,27,38371,36,Single,4,Mortgage,322,0.3747432401,8,1,0.2882065889,0,Education,0,17,14,1152,773,30081,2983,2778.1666666667,0.5563364891,9,27098,0.245871,0.2716832784,1569.9715036075,0.6810143993,0,53.0
2061-10-04,54,52419,656,Employed,High School,29,17025,36,Married,1,Rent,461,0.127453149,2,0,0.3512934409,0,Auto,0,27,27,770,1631,32422,5909,4368.25,0.848418872,6,26513,0.174025,0.1874330942,621.8614131286,0.2478936446,0,47.0
2048-12-08,34,21529,576,Employed,High School,12,14940,36,Married,3,Mortgage,544,0.4639538181,3,1,0.6139324125,1,Debt Consolidation,0,25,17,1165,1870,112435,231166,1794.0833333333,0.7290433238,7,9661,0.21194,0.2126215279,564.8784207455,0.6180752032,0,73.0
2032-09-29,40,56643,604,Employed,Doctorate,19,15849,24,Divorced,3,Rent,399,0.1861878311,7,0,0.4405164988,0,Debt Consolidation,0,17,12,1542,1182,441258,91492,4720.25,0.7310019462,4,349766,0.188849,0.1978844887,805.0105810828,0.2550734773,1,36.8
2021-12-21,43,132070,493,Employed,Bachelor,23,14127,108,Married,0,Own,355,0.3669306469,3,2,0.0717291447,0,Home,0,28,26,692,1361,36690,53822,11005.8333333333,0.6521286581,5,7797,0.312627,0.2958451179,375.3282521464,0.0663582875,1,38.4
2057-06-29,34,31977,585,Employed,High School,12,27755,60,Married,2,Rent,183,0.120265583,3,1,0.0800689741,0,Auto,0,21,27,9888,802,61856,19577,2664.75,0.8164346057,5,42279,0.240255,0.2543769227,821.7833656184,0.3770647774,0,50.0
2062-10-24,29,45117,558,Unemployed,Bachelor,3,17545,36,Divorced,1,Rent,341,0.5357542479,2,0,0.058485476,0,Auto,0,34,17,1877,1128,34139,13620,3759.75,0.8892419471,2,20519,0.223545,0.2329720543,681.8828536401,0.2720614013,0,55.0
2055-06-03,58,32711,660,Employed,Bachelor,40,24380,108,Married,0,Rent,572,0.2133422558,1,0,0.1443108879,0,Education,1,24,11,6272,930,576764,14741,2725.9166666667,0.5939498964,1,562023,0.23938,0.2371183782,547.9636314673,0.4108576191,0,43.0
2035-01-18,22,15000,586,Employed,High School,0,20939,120,Divorced,1,Rent,180,0.0837335236,6,2,0.5206075114,0,Other,0,25,20,6008,1008,77220,13055,1250.0,0.9160759723,7,64165,0.282939,0.3024476901,555.7789365262,0.5886231492,0,57.0
2034-12-09,45,43616,660,Employed,Doctorate,24,30028,48,Single,0,Other,587,0.6477350394,2,0,0.3561170084,0,Home,0,28,29,23962,282,320648,30214,3634.6666666667,0.9547997704,5,290434,0.195028,0.2061795911,923.6786290295,0.4156305839,0,45.0
2067-09-09,55,30833,614,Employed,Associate,34,19087,72,Married,0,Other,296,0.3651118367,2,1,0.1433054092,0,Debt Consolidation,0,25,4,24786,8003,32789,5337,2569.4166666667,0.8364895797,4,27452,0.227087,0.2318735573,493.126205237,0.3071227082,0,51.0
2031-05-12,51,60756,543,Employed,High School,27,16477,60,Single,0,Own,252,0.085263538,5,1,0.3274277316,0,Other,0,20,21,808,1522,29522,55412,5063.0,0.7413402816,6,5118,0.249977,0.2340743848,468.3595855064,0.1422791992,0,53.0
2042-11-14,43,63580,552,Employed,High School,19,10631,120,Widowed,2,Mortgage,557,0.3023085043,2,0,0.2201007943,0,Debt Consolidation,0,26,5,1310,696,76905,32291,5298.3333333333,0.585680243,3,44614,0.289631,0.3475572,318.2532963774,0.1651940792,0,54.0
2072-06-18,31,42743,509,Employed,High School,7,5630,120,Single,5,Own,154,0.3449772365,2,1,0.3501387289,0,Other,0,27,11,8590,1869,11422,60595,3561.9166666667,0.8767943218,10,10321,0.30613,0.3037468659,149.9773562323,0.0853409511,0,55.0
